theta_0,theta_bias,sigma_squared
0.7118781536136568,-0.5989242109759455,0.02260451547190225
0.06989682888063438,-0.6577591975833773,0.019500073626242162
-0.668201233148291,-0.6472373211811038,0.044495050410135344
0.23926830313413378,-0.5386396220120298,0.017232314852251997
0.7532771040103009,-0.5217251025380604,0.023692433808084657
0.9388665695670467,-0.6311325225404464,0.02245438565454809
-0.8443008438599943,-0.6113409576390045,0.027445073760324304
1.3598260398467803,-0.6516759255478625,0.02486319575791423
1.918820225076981,-0.623473329879615,0.04069672880770998
2.023860413362686,-0.7956135515673157,0.030271325046306086
0.01101675709582636,-0.7045832025001834,0.036521397401884474
1.0043075136383912,-0.6105766047313528,0.02534273517740159
0.543031226284551,-0.5732763776664141,0.029893070745018166
-0.5504555834892426,-0.6926464702625397,0.02268586189532634
-0.36029333547893305,-0.7379106955240138,0.028038387329545073
1.2432639131503664,-0.8517421136972909,0.0303382391559681
0.34098888137515865,-0.8261113860909266,0.03299493068066238
0.7249144900235449,-0.9022561764093158,0.030493299135238523
-3.343503165100807,-0.9214656081012885,0.03489600532802405
-0.6674915757867321,-0.9283323850506735,0.034238262182800384
1.1808310963739705,-0.9687474423687248,0.02955480385106358
0.9338276415934977,-0.942857864091116,0.036395405017118736
0.3128969898953191,-0.8726997725487403,0.0361745846199023
-1.5166823502328997,-0.7265972756516312,0.029421249086710993
-1.8414462888586256,-0.6458421873235389,0.02389331690841021
-1.7673453594409323,-0.6916196304430099,0.04054723193782337
-2.1504065623766935,-0.6741469499682967,0.033791225218945245
-0.37326919424303784,-0.680120588682093,0.023887859638841807
0.9162281174521476,-0.5921574457393135,0.028879956109273092
1.0774723380724651,-0.47437528794690664,0.022377856350159677
-0.14196407606763548,-0.3825546469991469,0.02869627467260981
-0.044664584653717344,-0.44237988859596683,0.020248903135185414
-0.07829280567936554,-0.3881792626674109,0.02315178703782115
-0.2816473084497532,-0.41214860914952967,0.016106078178351777
0.07503119022114252,-0.415142740790421,0.017364606644892748
-0.1108207260809643,-0.41816119556604336,0.02123066656895904
-1.1822683409631918,-0.43495200291996533,0.02380820753769716
-0.9110981369436371,-0.40705759566315813,0.02461838617484988
-1.8780611049097264,-0.4639692470409538,0.029896748653169623
-0.17524711540065255,-0.45496977506415276,0.01986381532528421
-1.2285716341948443,-0.5045448290869227,0.020882167553771543
-2.361151273087831,-0.4099203294942602,0.023294559297774766
-0.7892272379243722,-0.3567936576030546,0.02850804276210863
-0.23416690130419873,-0.41365308344897445,0.01824847205958653
-0.3614778780985916,-0.40233496314153355,0.020228211726252908
1.0007158819890711,-0.4225558171092321,0.03489572194274853
-0.22939877332900244,-0.3669912392534434,0.017591117881129936
-1.8204787099563728,-0.3652115283505509,0.02516610830442109
-0.9026063249751353,-0.34079887962950156,0.016805496191992987
-0.3102887851269395,-0.3970079925829801,0.026538523208324637
0.010349527353022001,-0.39140628154383206,0.02523699223465464
-1.7152410275212333,-0.2770077047892164,0.024968845091837038
-0.33037438808466185,-0.3364428684510794,0.033464925478464705
-0.8653995984252169,-0.29954638906179337,0.018411626105664918
0.258651361930424,-0.4358291114209324,0.02076730878848509
-0.01088741790853336,-0.46071831267331564,0.019759098029962657
-0.5304311779880861,-0.3724192286941261,0.03445513808404241
1.5034032731436722,-0.46522298723506317,0.03180863704863738
0.5298199035481226,-0.6472323877477228,0.03173982260993089
-0.18137923613442958,-0.5118570838107809,0.04190628140503106
0.7196120985825433,-0.41323286666227427,0.033278780017136744
-0.4738078202907021,-0.4377039535331872,0.027376077207698957
1.4668858416899322,-0.41294719062347807,0.03006274805681334
0.42116254367432093,-0.36229323198979696,0.026349604230530906
-0.3988860536769658,-0.3844985625302755,0.0249089617904419
-0.5613458907354795,-0.44925852911693304,0.023744877149384738
-1.5371750266464217,-0.4797447184861278,0.023294151485379104
0.4622898568077731,-0.6649660026572819,0.03041911112351489
-0.1877024252152223,-0.6740890122404873,0.030138137576179214
-0.9300367561654638,-0.6013374531018306,0.03730447915336272
-1.2186171861904704,-0.45097408120708243,0.03881785342810911
0.6577756287744008,-0.4797071601821835,0.03626306862032335
0.3597498765876109,-0.6852778287595016,0.03541229730616548
0.44532598912164334,-0.5659231834973977,0.01859742250480642
-0.44896149150364606,-0.571304978307007,0.022938905710253737
1.292739897203457,-0.6145271257207625,0.036102680813654246
-0.8339696729994444,-0.5934882721712941,0.031836502487468894
0.6322232481463946,-0.5263244929320829,0.032744117603237706
1.420464486322127,-0.5125863359134453,0.023698714186953226
0.34902220527823224,-0.6536746068521953,0.01819162882436808
0.3767808603900516,-0.647395775294682,0.0284098436861702
0.12859527264497586,-0.5437664433571706,0.033296652467968535
1.390654448843094,-0.6440994674348488,0.026105040857712192
-0.7011328914386874,-0.6062965887347305,0.02240189629249275
0.11924717831025923,-0.6607992863094259,0.020605197491802625
0.03991189080289467,-0.646414030928335,0.020642756478873356
0.9394073806550155,-0.7371565014819599,0.02411119517974411
0.5263283528192093,-0.8236301665831003,0.02822929327764347
-0.008048748670564548,-0.8408206666585507,0.030658316330748045
-0.5350547131462678,-0.871317769626695,0.026577575214178254
0.4076333879580545,-0.8860577920677897,0.01889797123756452
-1.915144684946299,-0.9658794017023385,0.01837144245076944
0.1069196434426141,-0.9652034727210398,0.030868996367995206
-1.6852529096152633,-0.9705623595147891,0.020916945817208703
0.1620135912375147,-0.9618046435415357,0.02713947520542208
-0.4819542772523377,-1.1249509369305697,0.022293649089868178
1.4161427566852645,-1.0324214547086605,0.022735009687986744
0.3783633013058012,-1.1388107233076679,0.02565032817048498
-0.2448435242369051,-1.187951449095354,0.029933324319178382
-1.0949689049499673,-1.1821965166894424,0.019043517630678127
-0.12832003315201632,-1.2234421214722453,0.035761708434773005
0.10782558387234707,-1.0719643982096991,0.029402012059682497
0.20355531512388178,-1.1073953803384218,0.018128626616161207
0.09863762596886883,-1.2089263753386554,0.034108683837152445
-0.6556663788906513,-1.1891490543833458,0.03322191774112113
-0.6645894696211888,-1.2733641581980448,0.028354857333209443
-0.7985660972977736,-1.328082021827123,0.022540666190702656
-0.6720978948821758,-1.2274394857291697,0.022063564918558303
1.4131489123398813,-1.1861576339877813,0.021117271100702273
0.2702186322238678,-1.2161329657674416,0.028124060580357168
0.07693010145111517,-1.2059477573572543,0.0188552632620622
0.16924375567102812,-1.1378974486201432,0.020626846128802123
-1.629249496878968,-1.1059949792874064,0.01669901320247133
-0.271483593787886,-0.9430702523291798,0.023564175793211628
0.6912318519825846,-0.8867265810265386,0.028410301407794002
0.2785902473219511,-0.9146291513863154,0.019634379662767022
-1.6039818000236854,-0.8056039113318504,0.03167231656645989
-1.1757275085894352,-0.8320547195624562,0.02306465491976995
-0.5304462603823272,-0.7924769278726702,0.019071130649969716
-1.7752644868808634,-0.7807401141354745,0.0184036834510121
0.22946944972724378,-0.831880369179955,0.03167165720194818
-1.0004755232567302,-0.7480648729572215,0.03288931732602991
0.2179613533253218,-0.6313585210732521,0.025920543899900964
-1.4116807884450033,-0.5574758757071291,0.032601174663376704
0.35883856433526096,-0.6495126977931458,0.029787820668777668
2.076050951461581,-0.6986281275099475,0.028276449056335928
-1.6092524686912544,-0.7879537711178958,0.04004353900004422
1.0648797192732533,-0.7112717920986199,0.03045863896886285
0.32656369207870073,-0.6920126660739898,0.03374805021180016
0.307323765681713,-0.674025396384484,0.019116922290791857
-1.4290850863146227,-0.6044775037448402,0.01440399092041604
0.8566808876103519,-0.5968965438913356,0.018934749204462725
-0.7241108950086611,-0.5438121513956468,0.02626682383767597
-0.4477035047139595,-0.6378245255495809,0.04120742129451541
-1.8015174549867288,-0.6479586384368243,0.03048606408496558
0.2772694332688383,-0.6750330950259799,0.03511645314035978
0.2047379119760963,-0.6821594771454492,0.025629974705369353
1.0234594659689982,-0.7021576715122231,0.03535372268380352
0.936977618929528,-0.5306255014937338,0.03159707541165267
0.05809075679512624,-0.5252882631507194,0.029078627143019398
-1.2777659213054335,-0.36296086151058665,0.018657593593902053
-1.1404679936610431,-0.3361997963968562,0.02118699044729069
-1.7772464089718019,-0.3778273926207941,0.026270440859071237
-1.6792113373559319,-0.478413036843613,0.018682846570519794
-0.408166086726826,-0.47038964505202663,0.02490166684674968
0.15808445828291554,-0.5697206978691333,0.018489472755876153
0.6665103035075262,-0.6026905165129203,0.027060402765264415
-1.1204250671362685,-0.4908991680397643,0.0124486908067546
1.3459199965585105,-0.4908648576865859,0.0180067933830831
0.1670762709990158,-0.5523475756219937,0.02838681920543842
1.619621440863328,-0.653185544433775,0.026854783312497594
1.3779620555305347,-0.5769296697067322,0.0516564024730609
0.5513118930934274,-0.5497695916879193,0.03825547484636036
-0.27534759751651455,-0.4615160200361881,0.030556222844758063
0.1624859194991448,-0.5054211734105173,0.042170380255367436
-0.40197117109690556,-0.4793427526060707,0.026028350827913806
-0.2097780972799957,-0.4636591077012813,0.02950028040230385
0.18647974338980644,-0.4573561526627212,0.022302530593316036
0.3413646840214445,-0.37315921741970365,0.02487609528329217
2.227455755853271,-0.35321317794139656,0.030659425828789524
-1.0073921713442455,-0.2795791099374827,0.01940509435728224
-0.18220939556426263,-0.312019630194021,0.018499182025334647
0.7864094983256401,-0.2285159567622142,0.020805067314001585
0.2673956262385837,-0.21459550718066017,0.028103314294953177
0.060099845409314505,-0.14348258744112327,0.02631195100246865
-1.4645377981551364,-0.07353574760340587,0.02150501220951116
0.2646396644204349,-0.0806660194740316,0.024053718603794443
0.6388129315619677,-0.0623429010790435,0.026148228247879334
-0.5394366692719086,-0.05819842234683946,0.02482163568848771
-0.7544346827264727,-0.020566170791438042,0.022218420739564888
1.500526045745542,-0.12860575470303537,0.035496609735290154
1.29979575759153,-0.038644299911844385,0.03685878780399685
-1.7840777503256184,-0.1385913097452859,0.02611965238829304
1.4296893821015522,-0.06291111061417733,0.04246065491849034
